street,city,state,zip,beds,baths,sq__ft,type,sale_date,price,latitude,longitude,price_s,price_n,sq__ft_s,sq__ft_n
1165 37TH ST,SACRAMENTO,CA,95816,2,1,1252,Residential,2008-05-16T00:00:00Z,575000.0,38.568438,-121.457854,2.5368563424211814,0.6492568829048536,-0.06313010810891687,0.21504637581587083
203 CASCADE FALLS DR,FOLSOM,CA,95630,4,3,3229,Residential,2008-05-16T00:00:00Z,575000.0,38.703962,-121.1871,2.5368563424211814,0.6492568829048536,2.27361840019777,0.5546204053589832
9880 IZILDA CT,SACRAMENTO,CA,95829,5,4,3863,Residential,2008-05-16T00:00:00Z,598695.0,38.45326,-121.32573,2.7118727192471344,0.6760842761698702,3.0229853978034553,0.6635176915149433
9880 IZILDA CT,SACRAMENTO,CA,95829,5,4,3863,Residential,2008-05-16T00:00:00Z,598695.0,38.45326,-121.32573,2.7118727192471344,0.6760842761698702,3.0229853978034553,0.6635176915149433
1800 AVONDALE DR,ROSEVILLE,CA,95747,5,3,0,Residential,2008-05-16T00:00:00Z,600000.0,38.798448,-121.344054,2.721511730505116,0.6775617924480237,-1.5429526333491657,0.0
4620 BROMWICH CT,ROCKLIN,CA,95677,4,3,0,Residential,2008-05-16T00:00:00Z,600000.0,38.772672,-121.220232,2.721511730505116,0.6775617924480237,-1.5429526333491657,0.0
620 KESWICK CT,GRANITE BAY,CA,95746,4,3,2356,Residential,2008-05-16T00:00:00Z,600000.0,38.73209600000001,-121.219142,2.721511730505116,0.6775617924480237,1.241761319898459,0.4046719340432841
4478 GREENBRAE RD,ROCKLIN,CA,95677,0,0,0,Residential,2008-05-16T00:00:00Z,600000.0,38.781134,-121.222801,2.721511730505116,0.6775617924480237,-1.5429526333491657,0.0
8432 BRIGGS DR,ROSEVILLE,CA,95747,5,3,3579,Residential,2008-05-16T00:00:00Z,610000.0,38.78861,-121.339495,2.7953738857386896,0.6888837562652917,2.6873068058160503,0.6147372037100652
200 CRADLE MOUNTAIN CT,EL DORADO HILLS,CA,95762,0,0,0,Residential,2008-05-16T00:00:00Z,622500.0,38.6478,-121.0309,2.8877015797806567,0.7030362110368767,-1.5429526333491657,0.0
2065 IMPRESSIONIST WAY,EL DORADO HILLS,CA,95762,0,0,0,Residential,2008-05-16T00:00:00Z,680000.0,38.682961,-121.033253,3.3124089723737056,0.768137502986168,-1.5429526333491657,0.0
2982 ABERDEEN LN,EL DORADO HILLS,CA,95762,4,3,0,Residential,2008-05-16T00:00:00Z,879000.0,38.706692,-121.058869,4.7822658615218225,0.9934445829498018,-1.5429526333491657,0.0
9401 BARREL RACER CT,WILTON,CA,95693,4,3,4400,Residential,2008-05-16T00:00:00Z,884790.0,38.415298,-121.194858,4.825032049402061,1.0,3.6577016087092167,0.7557540364136036
9401 BARREL RACER CT,WILTON,CA,95693,4,3,4400,Residential,2008-05-16T00:00:00Z,884790.0,38.415298,-121.194858,4.825032049402061,1.0,3.6577016087092167,0.7557540364136036
3720 VISTA DE MADERA,LINCOLN,CA,95648,3,3,0,Residential,2008-05-16T00:00:00Z,1551.0,38.851645,-121.231742,-1.6987615632325794,0.0,-1.5429526333491657,0.0
3720 VISTA DE MADERA,LINCOLN,CA,95648,3,3,0,Residential,2008-05-16T00:00:00Z,1551.0,38.851645,-121.231742,-1.6987615632325794,0.0,-1.5429526333491657,0.0
14151 INDIO DR,SLOUGHHOUSE,CA,95683,3,4,5822,Residential,2008-05-16T00:00:00Z,2000.0,38.490447,-121.129337,-1.695445152462592,0.0005083561753953347,5.33845850239263,1.0
7401 TOULON LN,SACRAMENTO,CA,95828,4,2,1512,Residential,2008-05-15T00:00:00Z,56950.0,38.48862800000001,-121.387759,-1.2895726094541042,0.06272254735128317,0.24418127892180572,0.2597045688766747
9127 NEWHALL DR Unit 34,SACRAMENTO,CA,95826,1,1,611,Condo,2008-05-15T00:00:00Z,183789.1875,38.542419,-121.359904,-0.35271103377156815,0.20632941649995076,-0.8207708738269676,0.10494675369288904
9127 NEWHALL DR Unit 34,SACRAMENTO,CA,95826,1,1,611,Condo,2008-05-15T00:00:00Z,183789.1875,38.542419,-121.359904,-0.35271103377156815,0.20632941649995076,-0.8207708738269676,0.10494675369288904
5937 BAMFORD DR,SACRAMENTO,CA,95823,2,1,876,Residential,2008-05-15T00:00:00Z,61000.0,38.471139,-121.432255,-1.259658436584507,0.06730794269727673,-0.5075496524302695,0.15046375815870836
5672 HILLSDALE BLVD,SACRAMENTO,CA,95842,2,1,933,Condo,2008-05-15T00:00:00Z,62000.0,38.670467,-121.359799,-1.2522722210611497,0.06844013907900354,-0.44017754065814957,0.16025420817588457
3920 39TH ST,SACRAMENTO,CA,95820,2,1,864,Residential,2008-05-15T00:00:00Z,68566.0,38.539213,-121.46393,-1.2037743299347852,0.07587414052142172,-0.5217332549086106,0.14840261078667125
701 JESSIE AVE,SACRAMENTO,CA,95838,2,1,1011,Residential,2008-05-15T00:00:00Z,70000.0,38.643978,-121.449562,-1.1931824968742906,0.07749771013281796,-0.3479841245489328,0.17365166609412572
83 ARCADE BLVD,SACRAMENTO,CA,95815,4,2,1158,Residential,2008-05-15T00:00:00Z,80000.0,38.618716,-121.466327,-1.119320341640717,0.08881967395008598,-0.17423499418925503,0.19890072140158022
83 ARCADE BLVD,SACRAMENTO,CA,95815,4,2,1158,Residential,2008-05-15T00:00:00Z,80000.0,38.618716,-121.466327,-1.119320341640717,0.08881967395008598,-0.17423499418925503,0.19890072140158022
601 REGGINALD WAY,SACRAMENTO,CA,95838,3,2,1092,Residential,2008-05-15T00:00:00Z,85500.0,38.64472,-121.452228,-1.0786961562622515,0.0950467540495834,-0.25224480782013076,0.18756441085537615
550 DEL VERDE CIR,SACRAMENTO,CA,95833,2,1,956,Condo,2008-05-15T00:00:00Z,92000.0,38.627147,-121.500799,-1.0306857553604285,0.10240603053080763,-0.4129923025746626,0.16420474063895568
4113 DAYSTAR CT,SACRAMENTO,CA,95824,2,2,1139,Residential,2008-05-15T00:00:00Z,93600.0,38.520469,-121.458606,-1.0188678105230566,0.10421754474157051,-0.1966923647799617,0.19563723806252148
4113 DAYSTAR CT,SACRAMENTO,CA,95824,2,2,1139,Residential,2008-05-15T00:00:00Z,93600.0,38.520469,-121.458606,-1.0188678105230566,0.10421754474157051,-0.1966923647799617,0.19563723806252148
7374 TISDALE WAY,SACRAMENTO,CA,95822,3,1,1058,Residential,2008-05-15T00:00:00Z,168820.55555555553,38.488238,-121.472561,-0.4632725754030469,0.18938198557305047,-0.2924316815087637,0.18172449330127105
3348 RIO LINDA BLVD,SACRAMENTO,CA,95838,3,2,1040,Residential,2008-05-15T00:00:00Z,97750.0,38.628842,-121.446127,-0.9882150161011236,0.10891615972573675,-0.3137070852262753,0.1786327722432154
3935 LIMESTONE WAY,SACRAMENTO,CA,95823,3,2,1354,Residential,2008-05-15T00:00:00Z,104000.0,38.484374,-121.463157,-0.9420511690801401,0.11599238711152927,0.05743051295698198,0.2325661284781862
3935 LIMESTONE WAY,SACRAMENTO,CA,95823,3,2,1354,Residential,2008-05-15T00:00:00Z,104000.0,38.484374,-121.463157,-0.9420511690801401,0.11599238711152927,0.05743051295698198,0.2325661284781862
6208 GRATTAN WAY,NORTH HIGHLANDS,CA,95660,3,1,1051,Residential,2008-05-15T00:00:00Z,105000.0,38.679279,-121.376615,-0.9346649535567827,0.11712458349325607,-0.30070544962112933,0.1805221573342494
6208 GRATTAN WAY,NORTH HIGHLANDS,CA,95660,3,1,1051,Residential,2008-05-15T00:00:00Z,105000.0,38.679279,-121.376615,-0.9346649535567827,0.11712458349325607,-0.30070544962112933,0.1805221573342494
739 E WOODSIDE LN Unit E,SACRAMENTO,CA,95825,1,1,682,Condo,2008-05-15T00:00:00Z,107666.0,38.578675,-121.409951,-0.9149733029715119,0.12014301904693973,-0.7368512258301164,0.11714187564410855
4225 46TH AVE,SACRAMENTO,CA,95824,3,1,1161,Residential,2008-05-15T00:00:00Z,109000.0,38.511893,-121.457676,-0.9051200914633531,0.12165336902016329,-0.17068909356966977,0.1994160082445895
1434 BELL AVE,SACRAMENTO,CA,95838,3,1,1004,Residential,2008-05-15T00:00:00Z,110000.0,38.647398,-121.432914,-0.8977338759399958,0.12278556540189009,-0.3562578926612984,0.1724493301271041
5628 GEORGIA DR,NORTH HIGHLANDS,CA,95660,3,1,1229,Residential,2008-05-15T00:00:00Z,110000.0,38.669587,-121.379879,-0.8977338759399958,0.12278556540189009,-0.09031534619240388,0.2110958433527997
5628 GEORGIA DR,NORTH HIGHLANDS,CA,95660,3,1,1229,Residential,2008-05-15T00:00:00Z,110000.0,38.669587,-121.379879,-0.8977338759399958,0.12278556540189009,-0.09031534619240388,0.2110958433527997
7629 BETH ST,SACRAMENTO,CA,95832,3,2,1249,Residential,2008-05-15T00:00:00Z,112500.0,38.480126,-121.487869,-0.8792683371316024,0.1256160563562071,-0.06667600872850213,0.21453108897286155
2277 BABETTE WAY,SACRAMENTO,CA,95832,3,2,1161,Residential,2008-05-15T00:00:00Z,181756.2,38.479593,-121.48434,-0.36772711760285953,0.20402767540835495,-0.17068909356966977,0.1994160082445895
6561 WEATHERFORD WAY,SACRAMENTO,CA,95823,3,1,1010,Residential,2008-05-15T00:00:00Z,116000.0,38.465551,-121.42661,-0.8534165827998516,0.12957874369225092,-0.3491660914221279,0.17347990381312264
3035 ESTEPA DR Unit 5C,CAMERON PARK,CA,95682,0,0,0,Condo,2008-05-15T00:00:00Z,119000.0,38.681393,-120.996713,-0.8312579362297795,0.13297533283743132,-1.5429526333491657,0.0
5136 CABOT CIR,SACRAMENTO,CA,95820,4,2,1462,Residential,2008-05-15T00:00:00Z,121500.0,38.528479,-121.411806,-0.8127923974213861,0.13580582379174833,0.18508293526205136,0.2511164548265201
7730 ROBINETTE RD,SACRAMENTO,CA,95828,3,2,1269,Residential,2008-05-15T00:00:00Z,122000.0,38.47709,-121.410569,-0.8090992896597073,0.13637192198261172,-0.043036671264600396,0.2179663345929234
87 LACAM CIR,SACRAMENTO,CA,95820,2,2,1188,Residential,2008-05-15T00:00:00Z,123675.0,38.532359,-121.41167,-0.7967273786580837,0.13826835092200412,-0.13877598799340243,0.20405358983167296
1691 NOGALES ST,SACRAMENTO,CA,95838,4,2,1570,Residential,2008-05-15T00:00:00Z,126854.0,38.631925,-121.427775,-0.7732465995093307,0.14186760321951364,0.31273535756712073,0.269666781174854
3118 42ND ST,SACRAMENTO,CA,95817,3,2,1093,Residential,2008-05-15T00:00:00Z,127059.0,38.546091,-121.457745,-0.7717324253270424,0.14209970347776762,-0.2510628409469357,0.18773617313637925
7517 50TH AVE,SACRAMENTO,CA,95828,3,1,962,Residential,2008-05-15T00:00:00Z,128687.0,38.507339,-121.416267,-0.7597076664550166,0.14394291918721885,-0.40590050133549205,0.16523531432497424
4071 EVALITA WAY,SACRAMENTO,CA,95823,3,2,1089,Residential,2008-05-15T00:00:00Z,129500.0,38.466388,-121.458861,-0.7537026732345271,0.14486339484556277,-0.255790708439716,0.1870491240123669
7928 36TH AVE,SACRAMENTO,CA,95824,3,2,1127,Residential,2008-05-15T00:00:00Z,130000.0,38.52049,-121.411383,-0.7500095654728484,0.14542949303642616,-0.21087596725830274,0.19357609069048437
7928 36TH AVE,SACRAMENTO,CA,95824,3,2,1127,Residential,2008-05-15T00:00:00Z,130000.0,38.52049,-121.411383,-0.7500095654728484,0.14542949303642616,-0.21087596725830274,0.19357609069048437
6631 DEMARET DR,SACRAMENTO,CA,95822,4,2,1309,Residential,2008-05-15T00:00:00Z,131750.0,38.506382,-121.483574,-0.737083688306973,0.14741083670444807,0.004242003663203077,0.22483682583304707
7043 9TH AVE,RIO LINDA,CA,95673,2,1,970,Residential,2008-05-15T00:00:00Z,132000.0,38.695589,-121.444133,-0.7352371344261337,0.14769388579987977,-0.39644476634993137,0.16660941257299897
97 KENNELFORD CIR,SACRAMENTO,CA,95823,3,2,1144,Residential,2008-05-15T00:00:00Z,134000.0,38.462376,-121.426556,-0.7204647033794189,0.14995827856333338,-0.19078253041398624,0.19649604946753693
2636 TRONERO WAY,RANCHO CORDOVA,CA,95670,3,1,1000,Residential,2008-05-15T00:00:00Z,134000.0,38.593049,-121.30304,-0.7204647033794189,0.14995827856333338,-0.36098576015407874,0.1717622810030917
1530 TOPANGA LN Unit 204,LINCOLN,CA,95648,0,0,0,Condo,2008-05-15T00:00:00Z,138000.0,38.88415,-121.270277,-0.6909198412859894,0.15448706409024057,-1.5429526333491657,0.0
3604 KODIAK WAY,ANTELOPE,CA,95843,3,2,1206,Residential,2008-05-15T00:00:00Z,142000.0,38.706175,-121.379776,-0.6613749791925599,0.1590158496171478,-0.11750058427589087,0.20714531088972862
2149 COTTAGE WAY,SACRAMENTO,CA,95825,3,1,1285,Residential,2008-05-15T00:00:00Z,143012.0,38.603593,-121.41701100000002,-0.6539001290829223,0.16016163235545533,-0.024125201293479007,0.22071453108897285
8632 PRAIRIEWOODS DR,SACRAMENTO,CA,95828,3,2,1543,Residential,2008-05-15T00:00:00Z,145846.0,38.477563,-121.384382,-0.6329675942897275,0.16337027690126907,0.2808222519908534,0.26502919958777055
612 STONE BLVD,WEST SACRAMENTO,CA,95691,2,1,884,Residential,2008-05-15T00:00:00Z,147000.0,38.563084,-121.535579,-0.6244439015757731,0.1646768315257818,-0.4980939174447088,0.15183785640673308
4180 12TH AVE,SACRAMENTO,CA,95817,3,1,1019,Residential,2008-05-15T00:00:00Z,148750.0,38.54117,-121.458129,-0.6115180244098977,0.16665817519380371,-0.3385283895633721,0.17502576434215047
8025 ARROYO VISTA DR,SACRAMENTO,CA,95823,4,2,1392,Residential,2008-05-15T00:00:00Z,179213.60869565216,38.46654,-121.419029,-0.3865072449645871,0.20114896273336227,0.10234525413839528,0.23909309515630367
5754 WALERGA RD Unit 4,SACRAMENTO,CA,95842,2,1,924,Condo,2008-05-15T00:00:00Z,150454.0,38.672567,-121.356754,-0.5989319131580967,0.16858743782826618,-0.45081524251690536,0.15870834764685676
5754 WALERGA RD Unit 4,SACRAMENTO,CA,95842,2,1,924,Condo,2008-05-15T00:00:00Z,150454.0,38.672567,-121.356754,-0.5989319131580967,0.16858743782826618,-0.45081524251690536,0.15870834764685676
8 LA ROCAS CT,SACRAMENTO,CA,95823,3,2,1217,Residential,2008-05-15T00:00:00Z,151087.0,38.46616,-121.448283,-0.5942564387318116,0.16930411813789925,-0.10449894867074491,0.20903469598076263
8636 LONGSPUR WAY,ANTELOPE,CA,95843,3,2,1670,Residential,2008-05-15T00:00:00Z,157296.0,38.725873,-121.35856,-0.5483954265472856,0.17633392547204096,0.43093204488662945,0.28684300927516315
1941 EXPEDITION WAY,SACRAMENTO,CA,95832,3,2,1302,Residential,2008-05-15T00:00:00Z,157500.0,38.473775,-121.493777,-0.5468886385805207,0.17656489353391325,-0.00403176444916253,0.2236344898660254
4351 TURNBRIDGE DR,SACRAMENTO,CA,95823,3,2,1488,Residential,2008-05-15T00:00:00Z,160000.0,38.502034,-121.456027,-0.5284230997721273,0.17939538448823025,0.21581407396512362,0.2555822741326005
6513 HOLIDAY WAY,NORTH HIGHLANDS,CA,95660,3,2,1373,Residential,2008-05-15T00:00:00Z,160000.0,38.685361,-121.376938,-0.5284230997721273,0.17939538448823025,0.07988788354768864,0.23582961181724493
8321 MISTLETOE WAY,CITRUS HEIGHTS,CA,95621,4,2,1381,Residential,2008-05-15T00:00:00Z,161250.0,38.717738,-121.308322,-0.5191903303679305,0.18081062996538877,0.08934361853324933,0.23720371006526966
8321 MISTLETOE WAY,CITRUS HEIGHTS,CA,95621,4,2,1381,Residential,2008-05-15T00:00:00Z,161250.0,38.717738,-121.308322,-0.5191903303679305,0.18081062996538877,0.08934361853324933,0.23720371006526966
5920 VALLEY GLEN WAY,SACRAMENTO,CA,95823,3,2,1265,Residential,2008-05-15T00:00:00Z,164000.0,38.46282100000001,-121.433135,-0.49887823767869777,0.18392417001513747,-0.047764538757380744,0.21727928546891104
2601 SAN FERNANDO WAY,SACRAMENTO,CA,95818,2,1,881,Residential,2008-05-15T00:00:00Z,165000.0,38.556178,-121.476256,-0.4914920221553404,0.18505636639686426,-0.5016398180642941,0.1513225695637238
501 POPLAR AVE,WEST SACRAMENTO,CA,95691,0,0,0,Residential,2008-05-15T00:00:00Z,165000.0,38.584526,-121.534609,-0.4914920221553404,0.18505636639686426,-1.5429526333491657,0.0
8008 SAINT HELENA CT,SACRAMENTO,CA,95829,4,2,1608,Residential,2008-05-15T00:00:00Z,165750.0,38.467012,-121.359969,-0.48595236051282237,0.18590551368315938,0.35765009874853404,0.27619374785297146
6517 DONEGAL DR,CITRUS HEIGHTS,CA,95621,3,1,1344,Residential,2008-05-15T00:00:00Z,178384.52380952382,38.681554,-121.312934,-0.39263104462068926,0.2002102758251434,0.045610844225031116,0.23084850566815526
1001 RIO NORTE WAY,SACRAMENTO,CA,95834,3,2,1202,Residential,2008-05-15T00:00:00Z,169000.0,38.634292,-121.485106,-0.46194716006191094,0.18958515192377148,-0.12222845176867121,0.20645826176571624
604 P ST,LINCOLN,CA,95648,3,2,1104,Residential,2008-05-15T00:00:00Z,170000.0,38.893168,-121.305398,-0.45456094453855356,0.19071734830549827,-0.23806120534178973,0.18962555822741325
10001 WOODCREEK OAKS BLVD Unit 815,ROSEVILLE,CA,95747,2,2,0,Condo,2008-05-15T00:00:00Z,170000.0,38.795529,-121.328819,-0.45456094453855356,0.19071734830549827,-1.5429526333491657,0.0
10001 WOODCREEK OAKS BLVD Unit 815,ROSEVILLE,CA,95747,2,2,0,Condo,2008-05-15T00:00:00Z,170000.0,38.795529,-121.328819,-0.45456094453855356,0.19071734830549827,-1.5429526333491657,0.0
7351 GIGI PL,SACRAMENTO,CA,95828,4,2,1859,Multi-Family,2008-05-15T00:00:00Z,170000.0,38.490606,-121.410173,-0.45456094453855356,0.19071734830549827,0.6543237839205008,0.3193060803847475
7740 DIXIE LOU ST,SACRAMENTO,CA,95832,3,2,1232,Residential,2008-05-15T00:00:00Z,181756.2,38.475853,-121.477039,-0.36772711760285953,0.20402767540835495,-0.08676944557281861,0.211611130195809
7342 DAVE ST,SACRAMENTO,CA,95828,3,1,1638,Residential,2008-05-15T00:00:00Z,170725.0,38.490822,-121.401643,-0.4492059382841195,0.19153819068225023,0.39310910494438667,0.28134661628306423
7687 HOWERTON DR,SACRAMENTO,CA,95831,2,2,1177,Residential,2008-05-15T00:00:00Z,341120.0,38.480859,-121.539745,0.8093682558183598,0.3844587931465889,-0.15177762359854838,0.20216420474063895
26 KAMSON CT,SACRAMENTO,CA,95833,3,2,1582,Residential,2008-05-15T00:00:00Z,172000.0,38.622794,-121.499173,-0.4397885134918388,0.19298174106895188,0.3269189600454618,0.2717279285468911
26 KAMSON CT,SACRAMENTO,CA,95833,3,2,1582,Residential,2008-05-15T00:00:00Z,172000.0,38.622794,-121.499173,-0.4397885134918388,0.19298174106895188,0.3269189600454618,0.2717279285468911
7045 PEEVEY CT,SACRAMENTO,CA,95823,2,2,904,Residential,2008-05-15T00:00:00Z,173056.0,38.502254,-121.451444,-0.43198866989917345,0.1941773404480554,-0.4744545799808071,0.15527310202679492
8916 GABLES MILL PL,ELK GROVE,CA,95758,3,2,1340,Residential,2008-05-15T00:00:00Z,174000.0,38.433919,-121.422347,-0.42501608244512407,0.1952461338324055,0.04088297673225077,0.2301614565441429
1140 EDMONTON DR,SACRAMENTO,CA,95833,3,2,1204,Residential,2008-05-15T00:00:00Z,198658.47619047613,38.62457,-121.486913,-0.2428832628246912,0.2231643713541591,-0.11986451802228104,0.20680178632772242
1140 EDMONTON DR,SACRAMENTO,CA,95833,3,2,1204,Residential,2008-05-15T00:00:00Z,198658.47619047613,38.62457,-121.486913,-0.2428832628246912,0.2231643713541591,-0.11986451802228104,0.20680178632772242
8879 APPLE PEAR CT,ELK GROVE,CA,95624,4,2,1477,Residential,2008-05-15T00:00:00Z,253029.9189189189,38.44574,-121.3725,0.15871593148346913,0.2847235220805681,0.20281243835997767,0.25369288904156645
8879 APPLE PEAR CT,ELK GROVE,CA,95624,4,2,1477,Residential,2008-05-15T00:00:00Z,253029.9189189189,38.44574,-121.3725,0.15871593148346913,0.2847235220805681,0.20281243835997767,0.25369288904156645
9 WIND CT,SACRAMENTO,CA,95823,4,2,1497,Residential,2008-05-15T00:00:00Z,179500.0,38.45073,-121.427528,-0.38439189706665855,0.20147321393190293,0.2264517758238794,0.2571281346616283
8570 SHERATON DR,FAIR OAKS,CA,95628,3,1,960,Residential,2008-05-15T00:00:00Z,185000.0,38.667254,-121.240708,-0.343767711688193,0.20770029403140033,-0.4082644350818822,0.16489178976296806
1550 TOPANGA LN Unit 207,LINCOLN,CA,95648,0,0,0,Condo,2008-05-15T00:00:00Z,188000.0,38.88417000000001,-121.270222,-0.3216090651181209,0.21109688317658074,-1.5429526333491657,0.0
1080 RIO NORTE WAY,SACRAMENTO,CA,95834,3,2,1428,Residential,2008-05-15T00:00:00Z,188700.0,38.634335,-121.486098,-0.3164387142517707,0.21188942064378952,0.14489606157341842,0.24527653727241497
1080 RIO NORTE WAY,SACRAMENTO,CA,95834,3,2,1428,Residential,2008-05-15T00:00:00Z,188700.0,38.634335,-121.486098,-0.3164387142517707,0.21188942064378952,0.14489606157341842,0.24527653727241497
5501 VALLETTA WAY,SACRAMENTO,CA,95820,3,1,1039,Residential,2008-05-15T00:00:00Z,189000.0,38.530144,-121.43749,-0.3142228495947635,0.21222907955830755,-0.3148890520994704,0.17846100996221229
5624 MEMORY LN,FAIR OAKS,CA,95628,3,1,1529,Residential,2008-05-15T00:00:00Z,189000.0,38.66745,-121.2364,-0.3142228495947635,0.21222907955830755,0.26427471576612216,0.26262452765372724
6622 WILLOWLEAF DR,CITRUS HEIGHTS,CA,95621,4,3,1892,Residential,2008-05-15T00:00:00Z,189836.0,38.699714,-121.311635,-0.3080479734172367,0.21317559573343114,0.6933286907359387,0.32497423565784955
27 MEGAN CT,SACRAMENTO,CA,95838,4,2,1887,Residential,2008-05-15T00:00:00Z,190000.0,38.649258,-121.465308,-0.30683663407140616,0.21336127594003435,0.6874188563699632,0.3241154242528341
6601 WOODMORE OAKS DR,ORANGEVALE,CA,95662,3,2,1294,Residential,2008-05-15T00:00:00Z,191250.0,38.687006,-121.254319,-0.2976038646672094,0.21477652141719286,-0.013487499434723224,0.22226039161800068
1973 DANVERS WAY,SACRAMENTO,CA,95832,3,2,1638,Residential,2008-05-15T00:00:00Z,191675.0,38.477568,-121.492574,-0.29446472306978255,0.21525770487942675,0.39310910494438667,0.28134661628306423
8001 ARROYO VISTA DR,SACRAMENTO,CA,95823,3,2,1677,Residential,2008-05-15T00:00:00Z,195500.0,38.46734,-121.419843,-0.2662124486929406,0.21958835603953178,0.439205812998995,0.28804534524218484
8001 ARROYO VISTA DR,SACRAMENTO,CA,95823,3,2,1677,Residential,2008-05-15T00:00:00Z,195500.0,38.46734,-121.419843,-0.2662124486929406,0.21958835603953178,0.439205812998995,0.28804534524218484
7409 VOYAGER WAY,CITRUS HEIGHTS,CA,95621,3,1,1073,Residential,2008-05-15T00:00:00Z,178384.52380952382,38.700717,-121.3133,-0.39263104462068926,0.2002102758251434,-0.27470217841083744,0.1843009275163174
7409 VOYAGER WAY,CITRUS HEIGHTS,CA,95621,3,1,1073,Residential,2008-05-15T00:00:00Z,178384.52380952382,38.700717,-121.3133,-0.39263104462068926,0.2002102758251434,-0.27470217841083744,0.1843009275163174
815 CROSSWIND DR,SACRAMENTO,CA,95838,3,2,1231,Residential,2008-05-15T00:00:00Z,200000.0,38.651386,-121.45042,-0.23297447883783243,0.2246832397573024,-0.08795141244601369,0.21143936791480591
